architecture,scenario,balancing,explainer,node,node_typ,spearman,plaus_edge,plaus_feat,shap_conc,fid_plus,fid_minus,sub_n_nodes
TAGCN,1:10,focal_loss,GNNExplainer,9320,4,0.9145864661654134,0.5588235294117647,0.0,,1.0,0.0,38
TAGCN,1:10,focal_loss,PGExplainer,9460,4,,0.9500000000000001,,,,,35
TAGCN,1:10,focal_loss,PGExplainer,8053,1,,0.9772727272727273,,,,,83
TAGCN,1:10,focal_loss,PGExplainer,8265,1,,0.9473684210526315,,,,,34
TAGCN,1:10,focal_loss,PGExplainer,8270,1,,0.9666666666666667,,,,,25
TAGCN,1:10,focal_loss,PGExplainer,8107,1,,1.0,,,,,83
TAGCN,1:10,focal_loss,PGExplainer,8285,1,,0.9615384615384616,,,,,27
TAGCN,1:10,focal_loss,PGExplainer,8401,2,,0.75,,,,,19
TAGCN,1:10,focal_loss,PGExplainer,8874,2,,0.875,,,,,23
TAGCN,1:10,focal_loss,PGExplainer,9276,4,,0.9333333333333333,,,,,26
TAGCN,1:10,focal_loss,PGExplainer,8226,1,,0.9047619047619048,,,,,33
TAGCN,1:10,focal_loss,PGExplainer,8331,1,,0.9761904761904762,,,,,30
TAGCN,1:10,focal_loss,PGExplainer,8747,2,,0.75,,,,,19
TAGCN,1:10,focal_loss,PGExplainer,9488,4,,0.9666666666666667,,,,,67
TAGCN,1:10,focal_loss,PGExplainer,9540,4,,0.9333333333333333,,,,,32
TAGCN,1:10,focal_loss,PGExplainer,9447,4,,0.9,,,,,33
TAGCN,1:10,focal_loss,PGExplainer,9462,4,,0.925,,,,,33
TAGCN,1:10,focal_loss,PGExplainer,8029,1,,0.9090909090909091,,,,,25
TAGCN,1:10,focal_loss,PGExplainer,8717,2,,0.5,,,,,21
TAGCN,1:10,focal_loss,PGExplainer,8757,2,,0.75,,,,,20
TAGCN,1:10,focal_loss,PGExplainer,8790,2,,0.5,,,,,24
TAGCN,1:10,focal_loss,PGExplainer,8319,1,,0.9666666666666667,,,,,23
TAGCN,1:10,focal_loss,PGExplainer,8447,2,,0.75,,,,,21
TAGCN,1:10,focal_loss,PGExplainer,8602,2,,0.75,,,,,16
TAGCN,1:10,focal_loss,PGExplainer,9026,3,,0.9705882352941176,,,,,35
TAGCN,1:10,focal_loss,PGExplainer,8333,1,,0.9523809523809523,,,,,33
TAGCN,1:10,focal_loss,PGExplainer,8827,2,,0.375,,,,,23
TAGCN,1:10,focal_loss,PGExplainer,8482,2,,0.75,,,,,17
TAGCN,1:10,focal_loss,PGExplainer,8147,1,,0.9117647058823528,,,,,28
TAGCN,1:10,focal_loss,PGExplainer,9407,4,,0.9444444444444444,,,,,40
TAGCN,1:10,focal_loss,PGExplainer,9320,4,,0.9117647058823528,,,,,38
TAGCN,1:10,focal_loss,GNNShap,9460,4,0.9969924812030074,,0.0,0.9643608388307927,,,35
TAGCN,1:10,focal_loss,GNNShap,8053,1,0.9598496240601504,,0.0,0.9988040751251482,,,83
TAGCN,1:10,focal_loss,GNNShap,8265,1,0.993984962406015,,0.0,0.9824579678755502,,,34
TAGCN,1:10,focal_loss,GNNShap,8270,1,0.9939849624060149,,0.0,0.9295468551180741,,,25
TAGCN,1:10,focal_loss,GNNShap,8107,1,0.9523308270676691,,0.0,0.9975408459008538,,,83
TAGCN,1:10,focal_loss,GNNShap,8285,1,0.9954887218045112,,0.0,0.9599145058126691,,,27
TAGCN,1:10,focal_loss,GNNShap,8401,2,0.959548872180451,,1.0,0.9803646946813762,,,19
TAGCN,1:10,focal_loss,GNNShap,8874,2,0.9902255639097742,,1.0,0.9610848102571958,,,23
TAGCN,1:10,focal_loss,GNNShap,9276,4,0.9923308270676691,,0.0,0.9684218936075991,,,26
TAGCN,1:10,focal_loss,GNNShap,8226,1,0.9954887218045112,,0.0,0.9569028540674827,,,33
TAGCN,1:10,focal_loss,GNNShap,8331,1,0.9885714285714284,,0.0,0.9505509788005702,,,30
TAGCN,1:10,focal_loss,GNNShap,8747,2,0.9845112781954886,,0.0,0.9449281223009457,,,19
TAGCN,1:10,focal_loss,GNNShap,9488,4,0.8803007518796993,,0.0,0.9965295522172279,,,67
TAGCN,1:10,focal_loss,GNNShap,9540,4,0.9965413533834585,,0.0,0.9436234799840382,,,32
TAGCN,1:10,focal_loss,GNNShap,9447,4,0.9984962406015038,,0.0,0.9517604813614605,,,33
TAGCN,1:10,focal_loss,GNNShap,9462,4,0.9945864661654135,,0.0,0.9710477147788055,,,33
TAGCN,1:10,focal_loss,GNNShap,8029,1,0.9978947368421054,,0.0,0.9610234414234309,,,25
TAGCN,1:10,focal_loss,GNNShap,8717,2,0.9936842105263157,,0.0,0.9769112566010903,,,21
TAGCN,1:10,focal_loss,GNNShap,8757,2,0.9977443609022554,,1.0,0.9368509151767805,,,20
TAGCN,1:10,focal_loss,GNNShap,8790,2,0.9890225563909774,,0.0,0.9427064906124537,,,24
TAGCN,1:10,focal_loss,GNNShap,8319,1,0.9936842105263157,,0.0,0.9358302843926125,,,23
TAGCN,1:10,focal_loss,GNNShap,8447,2,0.9786466165413534,,0.0,0.9697273072917539,,,21
TAGCN,1:10,focal_loss,GNNShap,8602,2,0.9795488721804511,,0.0,0.9663564983955979,,,16
TAGCN,1:10,focal_loss,GNNShap,9026,3,0.9873684210526316,,0.0,0.9823872013227068,,,35
TAGCN,1:10,focal_loss,GNNShap,8333,1,0.9944360902255639,,0.0,0.9810732593910803,,,33
TAGCN,1:10,focal_loss,GNNShap,8827,2,0.9953383458646616,,0.0,0.9418359494285294,,,23
TAGCN,1:10,focal_loss,GNNShap,8482,2,0.9861654135338345,,0.0,0.9720738030094006,,,17
TAGCN,1:10,focal_loss,GNNShap,8147,1,0.9938345864661654,,0.0,0.9332332083119038,,,28
TAGCN,1:10,focal_loss,GNNShap,9407,4,0.9978947368421052,,0.0,0.9604893816198403,,,40
TAGCN,1:10,focal_loss,GNNShap,9320,4,0.9969924812030074,,0.0,0.9493042745244752,,,38
TAGCN,1:50,none,GNNExplainer,8089,1,0.9368421052631577,0.45652173913043476,1.0,,1.0,0.0,34
TAGCN,1:50,none,GNNExplainer,8065,1,0.9864661654135336,0.18181818181818182,0.0,,1.0,0.0,40
TAGCN,1:50,none,GNNExplainer,8694,2,0.9687218045112781,0.625,1.0,,1.0,0.0,24
TAGCN,1:50,none,GNNExplainer,9026,3,0.9193984962406014,0.20588235294117646,1.0,,1.0,0.0,35
TAGCN,1:50,none,GNNExplainer,8423,2,0.9356390977443608,0.0,0.0,,1.0,0.0,26
TAGCN,1:50,none,GNNExplainer,8634,2,0.9754887218045111,0.16666666666666666,0.0,,1.0,0.0,24
TAGCN,1:50,none,GNNExplainer,9313,4,0.96796992481203,0.3235294117647059,0.0,,1.0,0.0,32
TAGCN,1:50,none,GNNExplainer,9321,4,0.9756390977443609,0.3235294117647059,0.0,,1.0,0.0,32
TAGCN,1:50,none,GNNExplainer,9176,3,0.9533834586466166,0.4375,1.0,,1.0,0.0,40
TAGCN,1:50,none,GNNExplainer,9425,4,0.9503759398496239,0.6764705882352942,0.0,,1.0,0.0,31
TAGCN,1:50,none,GNNExplainer,9462,4,0.9559398496240601,0.425,0.0,,1.0,0.0,33
TAGCN,1:50,none,GNNExplainer,9347,4,0.9732330827067669,0.35,0.0,,1.0,0.0,35
TAGCN,1:50,none,GNNExplainer,8398,2,0.9729323308270675,0.625,0.0,,1.0,0.0,25
TAGCN,1:50,none,GNNExplainer,9398,4,0.9723308270676689,0.6666666666666666,0.0,,1.0,0.0,34
TAGCN,1:50,none,GNNExplainer,8446,2,0.9693233082706765,0.0,0.0,,1.0,0.0,23
TAGCN,1:50,none,GNNExplainer,9238,4,0.9723308270676692,0.675,0.0,,1.0,0.0,39
TAGCN,1:50,none,GNNExplainer,8101,1,0.9437593984962405,0.6,1.0,,1.0,0.0,33
TAGCN,1:50,none,GNNExplainer,8541,2,0.9825563909774434,0.0,0.0,,1.0,0.0,24
TAGCN,1:50,none,GNNExplainer,8561,2,0.9526315789473683,0.0,0.0,,1.0,0.0,21
TAGCN,1:50,none,GNNExplainer,9133,3,0.893984962406015,0.6333333333333333,1.0,,1.0,0.0,31
TAGCN,1:50,none,GNNExplainer,8347,1,0.9251127819548872,0.7727272727272727,1.0,,1.0,0.0,29
TAGCN,1:50,none,GNNExplainer,8698,2,0.9706766917293234,0.5,0.0,,1.0,0.0,18
TAGCN,1:50,none,GNNExplainer,8666,2,0.9771428571428571,0.5,0.0,,1.0,0.0,24
TAGCN,1:50,none,GNNExplainer,8180,1,0.9580451127819549,0.391304347826087,1.0,,1.0,0.0,35
TAGCN,1:50,none,GNNExplainer,8130,1,0.9258646616541352,0.7272727272727273,0.0,,1.0,0.0,19
TAGCN,1:50,none,GNNExplainer,8094,1,0.9227067669172933,0.58,1.0,,1.0,0.0,32
TAGCN,1:50,none,GNNExplainer,9366,4,0.9664661654135337,0.23076923076923078,0.0,,1.0,0.0,27
TAGCN,1:50,none,GNNExplainer,9471,4,0.9458646616541353,0.425,0.0,,1.0,0.0,33
TAGCN,1:50,none,GNNExplainer,8665,2,0.9693233082706765,0.0,0.0,,1.0,0.0,19
TAGCN,1:50,none,GNNExplainer,9468,4,0.9484210526315788,0.675,0.0,,1.0,0.0,33
TAGCN,1:50,none,PGExplainer,8089,1,,0.9565217391304348,,,,,34
TAGCN,1:50,none,PGExplainer,8065,1,,0.9545454545454546,,,,,40
TAGCN,1:50,none,PGExplainer,8694,2,,0.375,,,,,24
TAGCN,1:50,none,PGExplainer,9026,3,,0.9705882352941176,,,,,35
TAGCN,1:50,none,PGExplainer,8423,2,,0.625,,,,,26
TAGCN,1:50,none,PGExplainer,8634,2,,0.3333333333333333,,,,,24
TAGCN,1:50,none,PGExplainer,9313,4,,0.9411764705882353,,,,,32
TAGCN,1:50,none,PGExplainer,9321,4,,0.9411764705882353,,,,,32
TAGCN,1:50,none,PGExplainer,9176,3,,0.9791666666666666,,,,,40
TAGCN,1:50,none,PGExplainer,9425,4,,0.9411764705882353,,,,,31
TAGCN,1:50,none,PGExplainer,9462,4,,0.9500000000000001,,,,,33
TAGCN,1:50,none,PGExplainer,9347,4,,0.9500000000000001,,,,,35
TAGCN,1:50,none,PGExplainer,8398,2,,0.5,,,,,25
TAGCN,1:50,none,PGExplainer,9398,4,,0.9444444444444444,,,,,34
TAGCN,1:50,none,PGExplainer,8446,2,,0.625,,,,,23
TAGCN,1:50,none,PGExplainer,9238,4,,0.9500000000000001,,,,,39
TAGCN,1:50,none,PGExplainer,8101,1,,1.0,,,,,33
TAGCN,1:50,none,PGExplainer,8541,2,,0.5,,,,,24
TAGCN,1:50,none,PGExplainer,8561,2,,0.625,,,,,21
TAGCN,1:50,none,PGExplainer,9133,3,,0.9666666666666667,,,,,31
TAGCN,1:50,none,PGExplainer,8347,1,,1.0,,,,,29
TAGCN,1:50,none,PGExplainer,8698,2,,1.0,,,,,18
TAGCN,1:50,none,PGExplainer,8666,2,,1.0,,,,,24
TAGCN,1:50,none,PGExplainer,8180,1,,0.9565217391304348,,,,,35
TAGCN,1:50,none,PGExplainer,8130,1,,1.0,,,,,19
TAGCN,1:50,none,PGExplainer,8094,1,,1.0,,,,,32
TAGCN,1:50,none,PGExplainer,9366,4,,0.9230769230769231,,,,,27
TAGCN,1:50,none,PGExplainer,9471,4,,0.9500000000000001,,,,,33
TAGCN,1:50,none,PGExplainer,8665,2,,0.625,,,,,19
TAGCN,1:50,none,PGExplainer,9468,4,,0.9500000000000001,,,,,33
TAGCN,1:50,none,GNNShap,8089,1,0.9852631578947367,,0.0,0.8959078519731539,,,34
TAGCN,1:50,none,GNNShap,8065,1,0.9455639097744362,,0.0,0.9401820489694103,,,40
TAGCN,1:50,none,GNNShap,8694,2,0.9693233082706767,,0.0,0.9323965229880015,,,24
TAGCN,1:50,none,GNNShap,9026,3,0.9631578947368421,,1.0,0.9586348822944044,,,35
TAGCN,1:50,none,GNNShap,8423,2,0.9866165413533834,,1.0,0.9374009108600821,,,26
TAGCN,1:50,none,GNNShap,8634,2,0.9821052631578946,,0.0,0.9171692565150538,,,24
TAGCN,1:50,none,GNNShap,9313,4,0.9775939849624059,,0.0,0.9540042655300105,,,32
TAGCN,1:50,none,GNNShap,9321,4,0.9825563909774434,,0.0,0.9210570576864097,,,32
TAGCN,1:50,none,GNNShap,9176,3,0.9690225563909773,,0.0,0.9556579185057343,,,40
TAGCN,1:50,none,GNNShap,9425,4,0.9541353383458645,,0.0,0.9373600080389017,,,31
TAGCN,1:50,none,GNNShap,9462,4,0.9697744360902254,,0.0,0.9370625806558971,,,33
TAGCN,1:50,none,GNNShap,9347,4,0.9771428571428572,,0.0,0.955328117291188,,,35
TAGCN,1:50,none,GNNShap,8398,2,0.9493233082706766,,1.0,0.9323183913982179,,,25
TAGCN,1:50,none,GNNShap,9398,4,0.9855639097744359,,0.0,0.9606586161151439,,,34
TAGCN,1:50,none,GNNShap,8446,2,0.9634586466165412,,0.0,0.9054517393384437,,,23
TAGCN,1:50,none,GNNShap,9238,4,0.9821052631578946,,0.0,0.9275379162138743,,,39
TAGCN,1:50,none,GNNShap,8101,1,0.9790977443609021,,0.0,0.972727926959279,,,33
TAGCN,1:50,none,GNNShap,8541,2,0.9723308270676693,,0.0,0.9568656254294755,,,24
TAGCN,1:50,none,GNNShap,8561,2,0.9618045112781953,,0.0,0.8916075536137598,,,21
TAGCN,1:50,none,GNNShap,9133,3,0.9472180451127817,,0.0,0.9619001362484333,,,31
TAGCN,1:50,none,GNNShap,8347,1,0.9703759398496239,,0.0,0.9571314749337517,,,29
TAGCN,1:50,none,GNNShap,8698,2,0.9745864661654136,,0.0,0.9717810857076028,,,18
TAGCN,1:50,none,GNNShap,8666,2,0.964360902255639,,0.0,0.9204899504375008,,,24
TAGCN,1:50,none,GNNShap,8180,1,0.9696240601503758,,0.0,0.8832888352948036,,,35
TAGCN,1:50,none,GNNShap,8130,1,0.9640601503759398,,0.0,0.9726312342495339,,,19
TAGCN,1:50,none,GNNShap,8094,1,0.9727819548872179,,0.0,0.9763571738057829,,,32
TAGCN,1:50,none,GNNShap,9366,4,0.9780451127819549,,0.0,0.920932021984586,,,27
TAGCN,1:50,none,GNNShap,9471,4,0.9587969924812029,,0.0,0.9228224958415767,,,33
TAGCN,1:50,none,GNNShap,8665,2,0.9655639097744361,,0.0,0.9357774818914667,,,19
TAGCN,1:50,none,GNNShap,9468,4,0.9581954887218045,,0.0,0.9295803080029275,,,33
TAGCN,1:50,class_weighting,GNNExplainer,8126,1,0.5073684210526316,0.3181818181818182,1.0,,0.0,0.0,47
TAGCN,1:50,class_weighting,GNNExplainer,8591,2,0.8864661654135337,0.5,1.0,,1.0,0.0,21
TAGCN,1:50,class_weighting,GNNExplainer,8375,1,0.9634586466165412,0.4000000000000001,0.0,,1.0,0.0,24
TAGCN,1:50,class_weighting,GNNExplainer,8666,2,0.940300751879699,0.375,1.0,,1.0,0.0,24
TAGCN,1:50,class_weighting,GNNExplainer,9149,3,0.9756390977443606,0.13333333333333333,1.0,,1.0,0.0,34
TAGCN,1:50,class_weighting,GNNExplainer,8740,2,0.9697744360902254,0.0,0.0,,1.0,0.0,23
TAGCN,1:50,class_weighting,GNNExplainer,9273,4,0.47729323308270677,0.20000000000000004,0.0,,0.0,0.0,73
TAGCN,1:50,class_weighting,GNNExplainer,8228,1,0.9757894736842104,0.16666666666666666,0.0,,1.0,0.0,41
TAGCN,1:50,class_weighting,GNNExplainer,8899,3,0.9697744360902256,0.08823529411764706,1.0,,1.0,0.0,38
TAGCN,1:50,class_weighting,GNNExplainer,9443,4,0.9586466165413533,0.8000000000000002,0.0,,1.0,0.0,27
TAGCN,1:50,class_weighting,GNNExplainer,9096,3,0.7999999999999999,0.6176470588235294,0.0,,1.0,0.0,34
TAGCN,1:50,class_weighting,GNNExplainer,9541,4,0.8852631578947368,0.7,1.0,,1.0,0.0,26
TAGCN,1:50,class_weighting,GNNExplainer,9366,4,0.9566917293233083,0.23076923076923078,1.0,,1.0,0.0,27
TAGCN,1:50,class_weighting,GNNExplainer,8400,2,0.9112781954887217,0.0,0.0,,1.0,0.0,17
TAGCN,1:50,class_weighting,GNNExplainer,8969,3,0.9156390977443607,0.6388888888888888,1.0,,1.0,0.0,32
TAGCN,1:50,class_weighting,GNNExplainer,9141,3,0.8628571428571428,0.6,1.0,,1.0,0.0,30
TAGCN,1:50,class_weighting,GNNExplainer,9362,4,0.8342857142857142,0.6538461538461539,0.0,,1.0,0.0,25
TAGCN,1:50,class_weighting,GNNExplainer,8803,2,0.9016541353383458,0.0,1.0,,1.0,0.0,17
TAGCN,1:50,class_weighting,GNNExplainer,8529,2,0.9360902255639096,0.5,1.0,,1.0,0.0,23
TAGCN,1:50,class_weighting,GNNExplainer,8289,1,0.9393984962406016,0.5208333333333334,0.0,,1.0,0.0,35
TAGCN,1:50,class_weighting,GNNExplainer,9343,4,0.9329323308270675,0.5,0.0,,1.0,0.0,32
TAGCN,1:50,class_weighting,GNNExplainer,9534,4,0.8022556390977442,0.6,0.0,,1.0,0.0,34
TAGCN,1:50,class_weighting,GNNExplainer,8229,1,0.9085714285714286,0.6428571428571429,0.0,,1.0,0.0,31
TAGCN,1:50,class_weighting,GNNExplainer,8223,1,0.9130827067669172,0.6666666666666666,0.0,,1.0,0.0,34
TAGCN,1:50,class_weighting,GNNExplainer,9112,3,0.9518796992481201,0.6470588235294118,0.0,,1.0,0.0,33
TAGCN,1:50,class_weighting,GNNExplainer,8053,1,0.4810526315789473,0.25,1.0,,0.0,0.0,83
TAGCN,1:50,class_weighting,GNNExplainer,8100,1,0.9568421052631578,0.41999999999999993,0.0,,1.0,0.0,35
TAGCN,1:50,class_weighting,GNNExplainer,9176,3,0.842406015037594,0.5625,1.0,,1.0,0.0,40
TAGCN,1:50,class_weighting,GNNExplainer,8556,2,0.9016541353383458,0.5,1.0,,1.0,0.0,25
TAGCN,1:50,class_weighting,GNNExplainer,8106,1,0.7699248120300752,0.5,0.0,,0.4,0.0,39
TAGCN,1:50,class_weighting,PGExplainer,8126,1,,0.5454545454545454,,,,,47
TAGCN,1:50,class_weighting,PGExplainer,8591,2,,0.6666666666666666,,,,,21
TAGCN,1:50,class_weighting,PGExplainer,8375,1,,0.9333333333333333,,,,,24
TAGCN,1:50,class_weighting,PGExplainer,8666,2,,1.0,,,,,24
TAGCN,1:50,class_weighting,PGExplainer,9149,3,,0.9333333333333333,,,,,34
TAGCN,1:50,class_weighting,PGExplainer,8740,2,,0.75,,,,,23
TAGCN,1:50,class_weighting,PGExplainer,9273,4,,0.8333333333333334,,,,,73
TAGCN,1:50,class_weighting,PGExplainer,8228,1,,0.8809523809523809,,,,,41
TAGCN,1:50,class_weighting,PGExplainer,8899,3,,0.9411764705882353,,,,,38
TAGCN,1:50,class_weighting,PGExplainer,9443,4,,0.9,,,,,27
TAGCN,1:50,class_weighting,PGExplainer,9096,3,,0.9705882352941176,,,,,34
TAGCN,1:50,class_weighting,PGExplainer,9541,4,,0.9333333333333333,,,,,26
TAGCN,1:50,class_weighting,PGExplainer,9366,4,,0.8846153846153846,,,,,27
TAGCN,1:50,class_weighting,PGExplainer,8400,2,,0.75,,,,,17
TAGCN,1:50,class_weighting,PGExplainer,8969,3,,0.9722222222222222,,,,,32
TAGCN,1:50,class_weighting,PGExplainer,9141,3,,0.9666666666666667,,,,,30
TAGCN,1:50,class_weighting,PGExplainer,9362,4,,0.9230769230769231,,,,,25
TAGCN,1:50,class_weighting,PGExplainer,8803,2,,0.75,,,,,17
TAGCN,1:50,class_weighting,PGExplainer,8529,2,,0.625,,,,,23
TAGCN,1:50,class_weighting,PGExplainer,8289,1,,0.9375,,,,,35
TAGCN,1:50,class_weighting,PGExplainer,9343,4,,0.975,,,,,32
TAGCN,1:50,class_weighting,PGExplainer,9534,4,,0.9333333333333333,,,,,34
TAGCN,1:50,class_weighting,PGExplainer,8229,1,,0.8809523809523809,,,,,31
TAGCN,1:50,class_weighting,PGExplainer,8223,1,,0.8809523809523809,,,,,34
TAGCN,1:50,class_weighting,PGExplainer,9112,3,,0.9705882352941176,,,,,33
TAGCN,1:50,class_weighting,PGExplainer,8053,1,,0.9545454545454546,,,,,83
TAGCN,1:50,class_weighting,PGExplainer,8100,1,,0.96,,,,,35
TAGCN,1:50,class_weighting,PGExplainer,9176,3,,0.9791666666666666,,,,,40
TAGCN,1:50,class_weighting,PGExplainer,8556,2,,1.0,,,,,25
TAGCN,1:50,class_weighting,PGExplainer,8106,1,,1.0,,,,,39
TAGCN,1:50,class_weighting,GNNShap,8126,1,0.8162406015037593,,0.0,0.9977490473757509,,,47
TAGCN,1:50,class_weighting,GNNShap,8591,2,0.9610526315789473,,1.0,0.8983462308960408,,,21
TAGCN,1:50,class_weighting,GNNShap,8375,1,0.9651127819548873,,0.0,0.9171157558148607,,,24
TAGCN,1:50,class_weighting,GNNShap,8666,2,0.9541353383458645,,0.0,0.9011387269267341,,,24
TAGCN,1:50,class_weighting,GNNShap,9149,3,0.9654135338345864,,0.0,0.8910080436581616,,,34
TAGCN,1:50,class_weighting,GNNShap,8740,2,0.9631578947368421,,0.0,0.8809422880036871,,,23
TAGCN,1:50,class_weighting,GNNShap,9273,4,0.8596992481203009,,0.0,0.9908979829829109,,,73
TAGCN,1:50,class_weighting,GNNShap,8228,1,0.9627067669172933,,0.0,0.9207544922201721,,,41
TAGCN,1:50,class_weighting,GNNShap,8899,3,0.9584962406015037,,0.0,0.9698969405556109,,,38
TAGCN,1:50,class_weighting,GNNShap,9443,4,0.9535338345864662,,0.0,0.9186708273447042,,,27
TAGCN,1:50,class_weighting,GNNShap,9096,3,0.9793984962406015,,0.0,0.957161993258001,,,34
TAGCN,1:50,class_weighting,GNNShap,9541,4,0.9741353383458646,,0.0,0.9378753926799993,,,26
TAGCN,1:50,class_weighting,GNNShap,9366,4,0.9738345864661653,,0.0,0.9171168523099578,,,27
TAGCN,1:50,class_weighting,GNNShap,8400,2,0.9818045112781952,,1.0,0.9222212863559989,,,17
TAGCN,1:50,class_weighting,GNNShap,8969,3,0.9568421052631578,,0.0,0.9731894359830507,,,32
TAGCN,1:50,class_weighting,GNNShap,9141,3,0.9457142857142857,,0.0,0.9607731287154804,,,30
TAGCN,1:50,class_weighting,GNNShap,9362,4,0.955639097744361,,0.0,0.9362663858242097,,,25
TAGCN,1:50,class_weighting,GNNShap,8803,2,0.9684210526315787,,0.0,0.9091745261333793,,,17
TAGCN,1:50,class_weighting,GNNShap,8529,2,0.9224060150375939,,0.0,0.890986896462666,,,23
TAGCN,1:50,class_weighting,GNNShap,8289,1,0.9428571428571428,,0.0,0.8890798444607253,,,35
TAGCN,1:50,class_weighting,GNNShap,9343,4,0.9815037593984961,,0.0,0.9136160820289321,,,32
TAGCN,1:50,class_weighting,GNNShap,9534,4,0.9603007518796991,,0.0,0.935355613424585,,,34
TAGCN,1:50,class_weighting,GNNShap,8229,1,0.9858646616541351,,0.0,0.9405386099596926,,,31
TAGCN,1:50,class_weighting,GNNShap,8223,1,0.9530827067669172,,0.0,0.9487355543859037,,,34
TAGCN,1:50,class_weighting,GNNShap,9112,3,0.9521804511278195,,0.0,0.9411575796287389,,,33
TAGCN,1:50,class_weighting,GNNShap,8053,1,0.8875187969924812,,0.0,0.9999013796152832,,,83
TAGCN,1:50,class_weighting,GNNShap,8100,1,0.9717293233082707,,0.0,0.9028876021025806,,,35
TAGCN,1:50,class_weighting,GNNShap,9176,3,0.9446616541353382,,0.0,0.983083085470691,,,40
TAGCN,1:50,class_weighting,GNNShap,8556,2,0.9789473684210523,,0.0,0.9111060680654692,,,25
TAGCN,1:50,class_weighting,GNNShap,8106,1,0.9270676691729323,,0.0,0.8765840442899929,,,39
TAGCN,1:50,focal_loss,GNNExplainer,9411,4,0.957593984962406,0.15384615384615385,0.0,,1.0,0.0,30
TAGCN,1:50,focal_loss,GNNExplainer,8051,1,0.941954887218045,0.5952380952380952,0.0,,1.0,0.0,32
TAGCN,1:50,focal_loss,GNNExplainer,8399,2,0.921954887218045,0.0,0.0,,1.0,0.0,20
TAGCN,1:50,focal_loss,GNNExplainer,9328,4,0.9603007518796993,0.10000000000000002,0.0,,1.0,0.0,28
TAGCN,1:50,focal_loss,GNNExplainer,8634,2,0.9524812030075187,0.0,1.0,,1.0,0.0,24
TAGCN,1:50,focal_loss,GNNExplainer,9174,3,0.9288721804511277,0.5208333333333334,1.0,,1.0,0.0,41
TAGCN,1:50,focal_loss,GNNExplainer,9464,4,0.9598496240601502,0.5,0.0,,1.0,0.0,36
TAGCN,1:50,focal_loss,GNNExplainer,9046,3,0.9413533834586465,0.5666666666666667,1.0,,1.0,0.0,32
TAGCN,1:50,focal_loss,GNNExplainer,8058,1,0.9302255639097744,0.5,0.0,,1.0,0.0,33
TAGCN,1:50,focal_loss,GNNExplainer,8130,1,0.9446616541353382,0.6818181818181818,0.0,,1.0,0.0,19
TAGCN,1:50,focal_loss,GNNExplainer,9133,3,0.8664661654135337,0.5666666666666667,0.0,,1.0,0.0,31
TAGCN,1:50,focal_loss,GNNExplainer,9397,4,0.9512781954887217,0.3055555555555556,0.0,,1.0,0.0,34
TAGCN,1:50,focal_loss,GNNExplainer,9420,4,0.9595488721804509,0.46153846153846156,0.0,,1.0,0.0,32
TAGCN,1:50,focal_loss,GNNExplainer,9376,4,0.947218045112782,0.525,0.0,,1.0,0.0,35
TAGCN,1:50,focal_loss,GNNExplainer,8782,2,0.9757894736842104,0.0,0.0,,1.0,0.0,18
TAGCN,1:50,focal_loss,GNNExplainer,8335,1,0.9115789473684209,0.5476190476190477,0.0,,1.0,0.0,33
TAGCN,1:50,focal_loss,GNNExplainer,9287,4,0.9667669172932329,0.03333333333333333,0.0,,1.0,0.0,38
TAGCN,1:50,focal_loss,GNNExplainer,8081,1,0.9490225563909774,0.45652173913043476,0.0,,1.0,0.0,38
TAGCN,1:50,focal_loss,GNNExplainer,8482,2,0.958045112781955,0.0,0.0,,1.0,0.0,17
TAGCN,1:50,focal_loss,GNNExplainer,8107,1,0.7846616541353383,0.21739130434782608,1.0,,1.0,0.0,83
TAGCN,1:50,focal_loss,GNNExplainer,9442,4,0.8729323308270676,0.10000000000000002,0.0,,1.0,0.0,30
TAGCN,1:50,focal_loss,GNNExplainer,8094,1,0.9255639097744359,0.58,0.0,,1.0,0.0,32
TAGCN,1:50,focal_loss,GNNExplainer,8665,2,0.9436090225563909,0.625,1.0,,1.0,0.0,19
TAGCN,1:50,focal_loss,GNNExplainer,8921,3,0.9206015037593984,0.5454545454545454,1.0,,1.0,0.0,36
TAGCN,1:50,focal_loss,GNNExplainer,8160,1,0.9437593984962405,0.575,0.0,,1.0,0.0,30
TAGCN,1:50,focal_loss,GNNExplainer,8694,2,0.9448120300751878,0.625,1.0,,1.0,0.0,24
TAGCN,1:50,focal_loss,GNNExplainer,9540,4,0.964360902255639,0.5333333333333333,0.0,,1.0,0.0,32
TAGCN,1:50,focal_loss,GNNExplainer,9343,4,0.9587969924812028,0.5,0.0,,1.0,0.0,32
TAGCN,1:50,focal_loss,GNNExplainer,8059,1,0.8876691729323307,0.5227272727272727,0.0,,1.0,0.0,37
TAGCN,1:50,focal_loss,GNNExplainer,9026,3,0.9714285714285712,0.20588235294117646,1.0,,1.0,0.0,35
TAGCN,1:50,focal_loss,PGExplainer,9411,4,,0.9230769230769231,,,,,30
TAGCN,1:50,focal_loss,PGExplainer,8051,1,,0.9523809523809523,,,,,32
TAGCN,1:50,focal_loss,PGExplainer,8399,2,,0.5,,,,,20
TAGCN,1:50,focal_loss,PGExplainer,9328,4,,0.9500000000000001,,,,,28
TAGCN,1:50,focal_loss,PGExplainer,8634,2,,0.3333333333333333,,,,,24
